decision_id,occurrence_id,record_kind,source_term_or_construction,intended_sense,chosen_rendering,confidence,provisional,review_priority,please_double_check_question,unit_id,semantic_unit_id,chapter_title,section_title,source_path,source_file_sha256,source_line_start,source_line_end,source_byte_start,source_byte_end_exclusive,source_excerpt,target_path,target_file_sha256,target_line_start,target_line_end,target_byte_start,target_byte_end_exclusive,target_excerpt,reader_status,reader_artifact_filename,reader_artifact_sha256,reader_page_label,reader_assembled_pdf_page,reader_locator_provenance,evidence_path_or_uri,evidence_sha256
T030,T030-OLP-0015-B014,terminology,relation / binary relation,"Relation label attested in mathematics dictionary and logic prose. Binary qualifier is compositional: ordered pairs, not binary numeral base.",संबंध / द्विपदी संबंध,medium,true,normal,"Please double-check: In the listed formal contexts, should “संबंध / द्विपदी संबंध” remain, or should one of “नाते / द्विपद संबंध” replace it? Does the chosen wording preserve the technical sense of relation / binary relation without importing an unwanted ordinary sense? Please cite a Marathi mathematical or logic source.",OLP-0015,OLP-0015-B014,संबंध,2.4 तुल्यता संबंध,upstream/content/sets-functions-relations/relations/equivalence-relations.tex,d9531aa5cd774c12090fbd5c9fb289181e93cf7e9a96ecf7d4fd3fcdf5d250c7,63,76,2406,3208,"\begin{ex}
A nice example of equivalence relations comes from modular arithmetic.
For any $a$, $b$, and $n \in \PosInt$, say that $a \equiv_n b$ iff
dividing $a$ by~$n$ gives the same remainder as dividing $b$ by~$n$.
(Somewhat more symbolically: $a \equiv_n b$ iff, for some $k \in
\Int$, $a - b = kn$.) Now, $\equiv_n$ is an equivalence relation, for
any~$n$. And there are exactly $n$ distinct equivalence classes
generated by~$\equiv_n$; that is, $\equivclass{\Nat}{\equiv_n}$ has
$n$ !!{element}s. These are: the set of numbers divisible by $n$
without remainder, i.e., $\equivrep{0}{\equiv_n}$; the set of numbers
divisible by $n$ with remainder~$1$, i.e., $\equivrep{1}{\equiv_n}$;
\ldots; and the set of numbers divisible by~$n$ with remainder~$n-1$,
i.e.,~$\equivrep{n-1}{\equiv_n}$.
\end{ex}",mr/content/sets-functions-relations/relations/equivalence-relations.tex,c6022f25bc5fdc6fa07aeff03fe8d53f822b67a147d9dc63537819c68f843f9f,61,74,4320,5967,"\begin{ex}
तुल्यता संबंधांचे एक चांगले उदाहरण शेषांक अंकगणितातून मिळते. कोणत्याही
$a$, $b$ आणि $n \in \PosInt$ साठी, $a$ ला $n$ ने भागल्यावर येणारी
बाकी आणि $b$ ला $n$ ने भागल्यावर येणारी बाकी सारखी असेल, तेव्हा आणि
केवळ तेव्हाच $a \equiv_n b$ असे म्हणू. (चिन्हांत मांडायचे तर:
$a \equiv_n b$ तेव्हा आणि केवळ तेव्हाच, जेव्हा एखाद्या $k \in \Int$
साठी $a - b = kn$.) मग कोणत्याही $n$ साठी $\equiv_n$ हा तुल्यता
संबंध असतो. $\equiv_n$ मुळे नेमके $n$ भिन्न तुल्यतावर्ग मिळतात; म्हणजे
$\equivclass{\Nat}{\equiv_n}$ मध्ये $n$ !!{element}s असतात. ते असे:
$n$ ने निःशेष भाग जाणाऱ्या संख्यांचा संच, म्हणजे $\equivrep{0}{\equiv_n}$;
$n$ ने भागल्यावर बाकी $1$ येणाऱ्या संख्यांचा संच, म्हणजे
$\equivrep{1}{\equiv_n}$; \ldots; आणि $n$ ने भागल्यावर बाकी $n-1$
येणाऱ्या संख्यांचा संच, म्हणजे $\equivrep{n-1}{\equiv_n}$.
\end{ex}",available,openlogic-mr-core.pdf,b13dcbbee1d9224d19969393318d916f82d49d12d5c9c2e01020c734808e1654,17–18,17,current section page range; exact per-segment page is not asserted; legacy reader scope: coherent reader through OLP-0068 with 8 complete chapters; 23 later translated unit(s) unpaginated,provenance/EXPERT_REVIEW_OCCURRENCES.jsonl,f6123f0151ba95eee17a10dc1dd30615c795696a9fac342d7ab8245f0fdc3364
T030,T030-OLP-0015-B015,terminology,relation / binary relation,"Relation label attested in mathematics dictionary and logic prose. Binary qualifier is compositional: ordered pairs, not binary numeral base.",संबंध / द्विपदी संबंध,medium,true,normal,"Please double-check: In the listed formal contexts, should “संबंध / द्विपदी संबंध” remain, or should one of “नाते / द्विपद संबंध” replace it? Does the chosen wording preserve the technical sense of relation / binary relation without importing an unwanted ordinary sense? Please cite a Marathi mathematical or logic source.",OLP-0015,OLP-0015-B015,संबंध,2.4 तुल्यता संबंध,upstream/content/sets-functions-relations/relations/equivalence-relations.tex,d9531aa5cd774c12090fbd5c9fb289181e93cf7e9a96ecf7d4fd3fcdf5d250c7,78,81,3209,3371,"\begin{prob}
Show that $\equiv_n$ is an equivalence relation, for any $n \in
\PosInt$, and that $\equivclass{\Nat}{\equiv_n}$ has exactly $n$ members.
\end{prob}",mr/content/sets-functions-relations/relations/equivalence-relations.tex,c6022f25bc5fdc6fa07aeff03fe8d53f822b67a147d9dc63537819c68f843f9f,76,79,5968,6245,"\begin{prob}
कोणत्याही $n \in \PosInt$ साठी $\equiv_n$ हा तुल्यता संबंध आहे आणि
$\equivclass{\Nat}{\equiv_n}$ मध्ये नेमके $n$ सदस्य आहेत, हे दाखवा.
\end{prob}",available,openlogic-mr-core.pdf,b13dcbbee1d9224d19969393318d916f82d49d12d5c9c2e01020c734808e1654,17–18,17,current section page range; exact per-segment page is not asserted; legacy reader scope: coherent reader through OLP-0068 with 8 complete chapters; 23 later translated unit(s) unpaginated,provenance/EXPERT_REVIEW_OCCURRENCES.jsonl,f6123f0151ba95eee17a10dc1dd30615c795696a9fac342d7ab8245f0fdc3364
T030,T030-OLP-0016-B004,terminology,relation / binary relation,"Relation label attested in mathematics dictionary and logic prose. Binary qualifier is compositional: ordered pairs, not binary numeral base.",संबंध / द्विपदी संबंध,medium,true,normal,"Please double-check: In the listed formal contexts, should “संबंध / द्विपदी संबंध” remain, or should one of “नाते / द्विपद संबंध” replace it? Does the chosen wording preserve the technical sense of relation / binary relation without importing an unwanted ordinary sense? Please cite a Marathi mathematical or logic source.",OLP-0016,OLP-0016-B004,संबंध,2.5 क्रम,upstream/content/sets-functions-relations/relations/orders.tex,79593789022fef31c0609b9c94856e2aef5cd5e88e92864e782bb6e6e5f4bce4,9,10,154,198,"\olfileid{sfr}{rel}{ord}
\olsection{Orders}",mr/content/sets-functions-relations/relations/orders.tex,c609fb91d21b9873cd04725fb20cd8ba18b3ced66b9e3026af24dd6f1863ea36,9,10,154,204,"\olfileid{sfr}{rel}{ord}
\olsection{क्रम}",available,openlogic-mr-core.pdf,b13dcbbee1d9224d19969393318d916f82d49d12d5c9c2e01020c734808e1654,18–19,18,current section page range; exact per-segment page is not asserted; legacy reader scope: coherent reader through OLP-0068 with 8 complete chapters; 23 later translated unit(s) unpaginated,provenance/EXPERT_REVIEW_OCCURRENCES.jsonl,f6123f0151ba95eee17a10dc1dd30615c795696a9fac342d7ab8245f0fdc3364
T030,T030-OLP-0016-B005,terminology,relation / binary relation,"Relation label attested in mathematics dictionary and logic prose. Binary qualifier is compositional: ordered pairs, not binary numeral base.",संबंध / द्विपदी संबंध,medium,true,normal,"Please double-check: In the listed formal contexts, should “संबंध / द्विपदी संबंध” remain, or should one of “नाते / द्विपद संबंध” replace it? Does the chosen wording preserve the technical sense of relation / binary relation without importing an unwanted ordinary sense? Please cite a Marathi mathematical or logic source.",OLP-0016,OLP-0016-B005,संबंध,2.5 क्रम,upstream/content/sets-functions-relations/relations/orders.tex,79593789022fef31c0609b9c94856e2aef5cd5e88e92864e782bb6e6e5f4bce4,12,20,199,653,"\begin{explain}
Many of our comparisons involve describing some objects as being
``less than'', ``equal to'', or ``greater than'' other objects, in a
certain respect. These involve \emph{order} relations. But there are
different kinds of order relations. For instance, some require that
any two objects be comparable, others don't. Some include identity
(like~$\le$) and some exclude it (like~$<$). It will help us to have a
taxonomy here.
\end{explain}",mr/content/sets-functions-relations/relations/orders.tex,c609fb91d21b9873cd04725fb20cd8ba18b3ced66b9e3026af24dd6f1863ea36,12,19,205,1241,"\begin{explain}
अनेक तुलनांमध्ये आपण काही वस्तू इतर वस्तूंपेक्षा एखाद्या दृष्टीने
``लहान'', ``समान'' किंवा ``मोठ्या'' आहेत असे म्हणतो. यात \emph{क्रम}
संबंध येतात. पण क्रमसंबंधांचे वेगवेगळे प्रकार आहेत. उदाहरणार्थ, काहींमध्ये
कोणत्याही दोन वस्तूंची तुलना करता आली पाहिजे, तर इतरांमध्ये तशी अट नसते.
काहींमध्ये एकरूपतेचा समावेश असतो (जसे $\le$), तर काहींमध्ये नसतो
(जसे $<$). येथे या प्रकारांचे वर्गीकरण उपयोगी पडेल.
\end{explain}",available,openlogic-mr-core.pdf,b13dcbbee1d9224d19969393318d916f82d49d12d5c9c2e01020c734808e1654,18–19,18,current section page range; exact per-segment page is not asserted; legacy reader scope: coherent reader through OLP-0068 with 8 complete chapters; 23 later translated unit(s) unpaginated,provenance/EXPERT_REVIEW_OCCURRENCES.jsonl,f6123f0151ba95eee17a10dc1dd30615c795696a9fac342d7ab8245f0fdc3364
T030,T030-OLP-0016-B006,terminology,relation / binary relation,"Relation label attested in mathematics dictionary and logic prose. Binary qualifier is compositional: ordered pairs, not binary numeral base.",संबंध / द्विपदी संबंध,medium,true,normal,"Please double-check: In the listed formal contexts, should “संबंध / द्विपदी संबंध” remain, or should one of “नाते / द्विपद संबंध” replace it? Does the chosen wording preserve the technical sense of relation / binary relation without importing an unwanted ordinary sense? Please cite a Marathi mathematical or logic source.",OLP-0016,OLP-0016-B006,संबंध,2.5 क्रम,upstream/content/sets-functions-relations/relations/orders.tex,79593789022fef31c0609b9c94856e2aef5cd5e88e92864e782bb6e6e5f4bce4,22,25,654,769,"\begin{defn}[Preorder]
A relation which is both reflexive and transitive is called a
\emph{preorder.}
\end{defn}",mr/content/sets-functions-relations/relations/orders.tex,c609fb91d21b9873cd04725fb20cd8ba18b3ced66b9e3026af24dd6f1863ea36,21,23,1242,1460,"\begin{defn}[पूर्वक्रम]
परावर्ती आणि संक्रमक असणाऱ्या संबंधाला \emph{पूर्वक्रम} म्हणतात.
\end{defn}",available,openlogic-mr-core.pdf,b13dcbbee1d9224d19969393318d916f82d49d12d5c9c2e01020c734808e1654,18–19,18,current section page range; exact per-segment page is not asserted; legacy reader scope: coherent reader through OLP-0068 with 8 complete chapters; 23 later translated unit(s) unpaginated,provenance/EXPERT_REVIEW_OCCURRENCES.jsonl,f6123f0151ba95eee17a10dc1dd30615c795696a9fac342d7ab8245f0fdc3364
T030,T030-OLP-0016-B007,terminology,relation / binary relation,"Relation label attested in mathematics dictionary and logic prose. Binary qualifier is compositional: ordered pairs, not binary numeral base.",संबंध / द्विपदी संबंध,medium,true,normal,"Please double-check: In the listed formal contexts, should “संबंध / द्विपदी संबंध” remain, or should one of “नाते / द्विपद संबंध” replace it? Does the chosen wording preserve the technical sense of relation / binary relation without importing an unwanted ordinary sense? Please cite a Marathi mathematical or logic source.",OLP-0016,OLP-0016-B007,संबंध,2.5 क्रम,upstream/content/sets-functions-relations/relations/orders.tex,79593789022fef31c0609b9c94856e2aef5cd5e88e92864e782bb6e6e5f4bce4,27,30,770,883,"\begin{defn}[Partial order]
A preorder which is also anti-symmetric is called a
\emph{partial order}.
\end{defn}",mr/content/sets-functions-relations/relations/orders.tex,c609fb91d21b9873cd04725fb20cd8ba18b3ced66b9e3026af24dd6f1863ea36,25,27,1461,1673,"\begin{defn}[अंशतः क्रम]
प्रतिसममितही असणाऱ्या पूर्वक्रमाला \emph{अंशतः क्रम} म्हणतात.
\end{defn}",available,openlogic-mr-core.pdf,b13dcbbee1d9224d19969393318d916f82d49d12d5c9c2e01020c734808e1654,18–19,18,current section page range; exact per-segment page is not asserted; legacy reader scope: coherent reader through OLP-0068 with 8 complete chapters; 23 later translated unit(s) unpaginated,provenance/EXPERT_REVIEW_OCCURRENCES.jsonl,f6123f0151ba95eee17a10dc1dd30615c795696a9fac342d7ab8245f0fdc3364
T030,T030-OLP-0016-B008,terminology,relation / binary relation,"Relation label attested in mathematics dictionary and logic prose. Binary qualifier is compositional: ordered pairs, not binary numeral base.",संबंध / द्विपदी संबंध,medium,true,normal,"Please double-check: In the listed formal contexts, should “संबंध / द्विपदी संबंध” remain, or should one of “नाते / द्विपद संबंध” replace it? Does the chosen wording preserve the technical sense of relation / binary relation without importing an unwanted ordinary sense? Please cite a Marathi mathematical or logic source.",OLP-0016,OLP-0016-B008,संबंध,2.5 क्रम,upstream/content/sets-functions-relations/relations/orders.tex,79593789022fef31c0609b9c94856e2aef5cd5e88e92864e782bb6e6e5f4bce4,32,35,884,1042,"\begin{defn}[Linear order]\ollabel{def:linearorder}
A partial order which is also connected is called a
\emph{total order} or \emph{linear order.}
\end{defn}",mr/content/sets-functions-relations/relations/orders.tex,c609fb91d21b9873cd04725fb20cd8ba18b3ced66b9e3026af24dd6f1863ea36,29,32,1674,1955,"\begin{defn}[रेषीय क्रम]\ollabel{def:linearorder}
संयोजितही असणाऱ्या अंशतः क्रमाला \emph{पूर्ण क्रम} किंवा \emph{रेषीय क्रम}
म्हणतात.
\end{defn}",available,openlogic-mr-core.pdf,b13dcbbee1d9224d19969393318d916f82d49d12d5c9c2e01020c734808e1654,18–19,18,current section page range; exact per-segment page is not asserted; legacy reader scope: coherent reader through OLP-0068 with 8 complete chapters; 23 later translated unit(s) unpaginated,provenance/EXPERT_REVIEW_OCCURRENCES.jsonl,f6123f0151ba95eee17a10dc1dd30615c795696a9fac342d7ab8245f0fdc3364
T030,T030-OLP-0016-B009,terminology,relation / binary relation,"Relation label attested in mathematics dictionary and logic prose. Binary qualifier is compositional: ordered pairs, not binary numeral base.",संबंध / द्विपदी संबंध,medium,true,normal,"Please double-check: In the listed formal contexts, should “संबंध / द्विपदी संबंध” remain, or should one of “नाते / द्विपद संबंध” replace it? Does the chosen wording preserve the technical sense of relation / binary relation without importing an unwanted ordinary sense? Please cite a Marathi mathematical or logic source.",OLP-0016,OLP-0016-B009,संबंध,2.5 क्रम,upstream/content/sets-functions-relations/relations/orders.tex,79593789022fef31c0609b9c94856e2aef5cd5e88e92864e782bb6e6e5f4bce4,37,43,1043,1381,"\begin{ex}
Every linear order is also a partial order, and every partial order is
also a preorder, but the converses don't hold. The universal relation
on~$A$ is a preorder, since it is reflexive and transitive. But, if
$A$ has more than one !!{element}, the universal relation is not
anti-symmetric, and so not a partial order.
\end{ex}",mr/content/sets-functions-relations/relations/orders.tex,c609fb91d21b9873cd04725fb20cd8ba18b3ced66b9e3026af24dd6f1863ea36,34,40,1956,2723,"\begin{ex}
प्रत्येक रेषीय क्रम अंशतः क्रमही असतो आणि प्रत्येक अंशतः क्रम पूर्वक्रमही
असतो; पण यांची उलट विधाने सत्य नाहीत. $A$ वरील सार्वत्रिक संबंध परावर्ती
आणि संक्रमक असल्याने तो पूर्वक्रम असतो. पण $A$ मध्ये एकाहून अधिक
!!{element} असतील, तर सार्वत्रिक संबंध प्रतिसममित नसतो, म्हणून तो
अंशतः क्रम नसतो.
\end{ex}",available,openlogic-mr-core.pdf,b13dcbbee1d9224d19969393318d916f82d49d12d5c9c2e01020c734808e1654,18–19,18,current section page range; exact per-segment page is not asserted; legacy reader scope: coherent reader through OLP-0068 with 8 complete chapters; 23 later translated unit(s) unpaginated,provenance/EXPERT_REVIEW_OCCURRENCES.jsonl,f6123f0151ba95eee17a10dc1dd30615c795696a9fac342d7ab8245f0fdc3364
T030,T030-OLP-0016-B010,terminology,relation / binary relation,"Relation label attested in mathematics dictionary and logic prose. Binary qualifier is compositional: ordered pairs, not binary numeral base.",संबंध / द्विपदी संबंध,medium,true,normal,"Please double-check: In the listed formal contexts, should “संबंध / द्विपदी संबंध” remain, or should one of “नाते / द्विपद संबंध” replace it? Does the chosen wording preserve the technical sense of relation / binary relation without importing an unwanted ordinary sense? Please cite a Marathi mathematical or logic source.",OLP-0016,OLP-0016-B010,संबंध,2.5 क्रम,upstream/content/sets-functions-relations/relations/orders.tex,79593789022fef31c0609b9c94856e2aef5cd5e88e92864e782bb6e6e5f4bce4,45,51,1382,1723,"\begin{ex}
Consider the \emph{no longer than} relation $\preccurlyeq$
on~$\Bin^*$: $x \preccurlyeq y$ iff $\len{x} \le \len{y}$. This is a
preorder (reflexive and transitive), and even connected, but not a
partial order, since it is not anti-symmetric. For instance, $01
\preccurlyeq 10$ and $10 \preccurlyeq 01$, but $01 \neq 10$.
\end{ex}",mr/content/sets-functions-relations/relations/orders.tex,c609fb91d21b9873cd04725fb20cd8ba18b3ced66b9e3026af24dd6f1863ea36,42,48,2724,3374,"\begin{ex}
$\Bin^*$ वरील \emph{अधिक लांब नसण्याचा} $\preccurlyeq$ हा संबंध पाहा:
$x \preccurlyeq y$ तेव्हा आणि केवळ तेव्हाच, जेव्हा $\len{x} \le \len{y}$.
हा पूर्वक्रम (परावर्ती आणि संक्रमक) आहे, शिवाय संयोजितही आहे; पण
प्रतिसममित नसल्याने अंशतः क्रम नाही. उदाहरणार्थ,
$01 \preccurlyeq 10$ आणि $10 \preccurlyeq 01$, पण $01 \neq 10$.
\end{ex}",available,openlogic-mr-core.pdf,b13dcbbee1d9224d19969393318d916f82d49d12d5c9c2e01020c734808e1654,18–19,18,current section page range; exact per-segment page is not asserted; legacy reader scope: coherent reader through OLP-0068 with 8 complete chapters; 23 later translated unit(s) unpaginated,provenance/EXPERT_REVIEW_OCCURRENCES.jsonl,f6123f0151ba95eee17a10dc1dd30615c795696a9fac342d7ab8245f0fdc3364
T030,T030-OLP-0016-B011,terminology,relation / binary relation,"Relation label attested in mathematics dictionary and logic prose. Binary qualifier is compositional: ordered pairs, not binary numeral base.",संबंध / द्विपदी संबंध,medium,true,normal,"Please double-check: In the listed formal contexts, should “संबंध / द्विपदी संबंध” remain, or should one of “नाते / द्विपद संबंध” replace it? Does the chosen wording preserve the technical sense of relation / binary relation without importing an unwanted ordinary sense? Please cite a Marathi mathematical or logic source.",OLP-0016,OLP-0016-B011,संबंध,2.5 क्रम,upstream/content/sets-functions-relations/relations/orders.tex,79593789022fef31c0609b9c94856e2aef5cd5e88e92864e782bb6e6e5f4bce4,53,59,1724,2039,"\begin{ex}
An important partial order is the relation $\subseteq$ on a set of
sets. This is not in general a linear order, since if $a \neq b$ and
we consider $\Pow{\{a, b\}} = \{\emptyset, \{a\}, \{b\}, \{a,b\}\}$,
we see that $\{a\} \nsubseteq \{b\}$ and $\{a\} \neq \{b\}$ and $\{b\}
\nsubseteq \{a\}$.
\end{ex}",mr/content/sets-functions-relations/relations/orders.tex,c609fb91d21b9873cd04725fb20cd8ba18b3ced66b9e3026af24dd6f1863ea36,50,56,3375,3891,"\begin{ex}
संचांच्या संचावरील $\subseteq$ हा एक महत्त्वाचा अंशतः क्रम आहे.
सर्वसाधारणपणे तो रेषीय क्रम नसतो. कारण $a \neq b$ असेल आणि
$\Pow{\{a, b\}} = \{\emptyset, \{a\}, \{b\}, \{a,b\}\}$ विचारात घेतला,
तर $\{a\} \nsubseteq \{b\}$, $\{a\} \neq \{b\}$ आणि
$\{b\} \nsubseteq \{a\}$ असे दिसते.
\end{ex}",available,openlogic-mr-core.pdf,b13dcbbee1d9224d19969393318d916f82d49d12d5c9c2e01020c734808e1654,18–19,18,current section page range; exact per-segment page is not asserted; legacy reader scope: coherent reader through OLP-0068 with 8 complete chapters; 23 later translated unit(s) unpaginated,provenance/EXPERT_REVIEW_OCCURRENCES.jsonl,f6123f0151ba95eee17a10dc1dd30615c795696a9fac342d7ab8245f0fdc3364
T030,T030-OLP-0016-B012,terminology,relation / binary relation,"Relation label attested in mathematics dictionary and logic prose. Binary qualifier is compositional: ordered pairs, not binary numeral base.",संबंध / द्विपदी संबंध,medium,true,normal,"Please double-check: In the listed formal contexts, should “संबंध / द्विपदी संबंध” remain, or should one of “नाते / द्विपद संबंध” replace it? Does the chosen wording preserve the technical sense of relation / binary relation without importing an unwanted ordinary sense? Please cite a Marathi mathematical or logic source.",OLP-0016,OLP-0016-B012,संबंध,2.5 क्रम,upstream/content/sets-functions-relations/relations/orders.tex,79593789022fef31c0609b9c94856e2aef5cd5e88e92864e782bb6e6e5f4bce4,61,70,2040,2554,"\begin{ex}
The relation of \emph{divisibility without remainder} gives us a
partial order which isn't a linear order. For integers $n$ and~$m$, we
write $n \mid m$ to mean $n$ (evenly) divides $m$, i.e., iff there is
some integer~$k$ so that $m = kn$. On~$\Nat$, this is a partial order,
but not a linear order: for instance, $2 \nmid 3$ and also $3 \nmid
2$. Considered as a relation on $\Int$, divisibility is only a
preorder since it is not anti-symmetric: $1 \mid -1$ and $-1 \mid 1$
but $1 \neq -1$.
\end{ex}",mr/content/sets-functions-relations/relations/orders.tex,c609fb91d21b9873cd04725fb20cd8ba18b3ced66b9e3026af24dd6f1863ea36,58,66,3892,4802,"\begin{ex}
\emph{निःशेष विभाज्यतेचा} संबंध हा रेषीय नसलेला अंशतः क्रम देतो.
$n$ आणि $m$ या पूर्णांकांसाठी, $n \mid m$ म्हणजे $n$ ने $m$ ला निःशेष
भाग जातो, अर्थात एखादा पूर्णांक $k$ असा असतो की $m = kn$.
$\Nat$ वर हा अंशतः क्रम आहे, पण रेषीय क्रम नाही: उदाहरणार्थ,
$2 \nmid 3$ आणि $3 \nmid 2$. $\Int$ वरील संबंध म्हणून पाहिल्यास
विभाज्यता केवळ पूर्वक्रम आहे, कारण ती प्रतिसममित नाही:
$1 \mid -1$ आणि $-1 \mid 1$, पण $1 \neq -1$.
\end{ex}",available,openlogic-mr-core.pdf,b13dcbbee1d9224d19969393318d916f82d49d12d5c9c2e01020c734808e1654,18–19,18,current section page range; exact per-segment page is not asserted; legacy reader scope: coherent reader through OLP-0068 with 8 complete chapters; 23 later translated unit(s) unpaginated,provenance/EXPERT_REVIEW_OCCURRENCES.jsonl,f6123f0151ba95eee17a10dc1dd30615c795696a9fac342d7ab8245f0fdc3364
T030,T030-OLP-0016-B013,terminology,relation / binary relation,"Relation label attested in mathematics dictionary and logic prose. Binary qualifier is compositional: ordered pairs, not binary numeral base.",संबंध / द्विपदी संबंध,medium,true,normal,"Please double-check: In the listed formal contexts, should “संबंध / द्विपदी संबंध” remain, or should one of “नाते / द्विपद संबंध” replace it? Does the chosen wording preserve the technical sense of relation / binary relation without importing an unwanted ordinary sense? Please cite a Marathi mathematical or logic source.",OLP-0016,OLP-0016-B013,संबंध,2.5 क्रम,upstream/content/sets-functions-relations/relations/orders.tex,79593789022fef31c0609b9c94856e2aef5cd5e88e92864e782bb6e6e5f4bce4,72,80,2555,3047,"\begin{ex}
The \emph{extension} relation on a set of sequences~$A^*$ is the
following: $s \sqsubseteq s'$ iff $s = \emptyseq$ (the empty
sequence), $s = s'$, or $s = \tuple{s_1, \dots, s_n}$ and $s' =
\tuple{s_1, \dots, s_n, s_{n+1}, \dots, s_m}$. If $s \sqsubseteq s'$
we also say that $s$ is an \emph{initial segment} of~$s'$. The
extension relation on $A^*$ is a partial order but not a linear order,
e.g., if $a \neq b$, then $ab \not\sqsubseteq ba$ and $ba \not\sqsubseteq ab$.
\end{ex}",mr/content/sets-functions-relations/relations/orders.tex,c609fb91d21b9873cd04725fb20cd8ba18b3ced66b9e3026af24dd6f1863ea36,68,77,4803,5645,"\begin{ex}
अनुक्रमांच्या $A^*$ या संचावरील \emph{विस्तार} संबंध असा आहे:
$s \sqsubseteq s'$ तेव्हा आणि केवळ तेव्हाच, जेव्हा $s = \emptyseq$
(रिक्त अनुक्रम), $s = s'$, किंवा $s = \tuple{s_1, \dots, s_n}$ आणि
$s' = \tuple{s_1, \dots, s_n, s_{n+1}, \dots, s_m}$.
$s \sqsubseteq s'$ असल्यास $s$ हा $s'$ चा \emph{आरंभीचा खंड} आहे असेही
म्हणतो. $A^*$ वरील विस्तार संबंध अंशतः क्रम आहे, पण रेषीय क्रम नाही;
उदा., $a \neq b$ असेल, तर $ab \not\sqsubseteq ba$ आणि
$ba \not\sqsubseteq ab$.
\end{ex}",available,openlogic-mr-core.pdf,b13dcbbee1d9224d19969393318d916f82d49d12d5c9c2e01020c734808e1654,18–19,18,current section page range; exact per-segment page is not asserted; legacy reader scope: coherent reader through OLP-0068 with 8 complete chapters; 23 later translated unit(s) unpaginated,provenance/EXPERT_REVIEW_OCCURRENCES.jsonl,f6123f0151ba95eee17a10dc1dd30615c795696a9fac342d7ab8245f0fdc3364
T030,T030-OLP-0016-B014,terminology,relation / binary relation,"Relation label attested in mathematics dictionary and logic prose. Binary qualifier is compositional: ordered pairs, not binary numeral base.",संबंध / द्विपदी संबंध,medium,true,normal,"Please double-check: In the listed formal contexts, should “संबंध / द्विपदी संबंध” remain, or should one of “नाते / द्विपद संबंध” replace it? Does the chosen wording preserve the technical sense of relation / binary relation without importing an unwanted ordinary sense? Please cite a Marathi mathematical or logic source.",OLP-0016,OLP-0016-B014,संबंध,2.5 क्रम,upstream/content/sets-functions-relations/relations/orders.tex,79593789022fef31c0609b9c94856e2aef5cd5e88e92864e782bb6e6e5f4bce4,82,85,3048,3172,"\begin{defn}[Strict order]
A \emph{strict order} is a relation which is irreflexive, asymmetric,
and transitive.
\end{defn}",mr/content/sets-functions-relations/relations/orders.tex,c609fb91d21b9873cd04725fb20cd8ba18b3ced66b9e3026af24dd6f1863ea36,79,81,5646,5883,"\begin{defn}[काटेकोर क्रम]
\emph{काटेकोर क्रम} म्हणजे अपरावर्ती, असममित आणि संक्रमक असणारा संबंध.
\end{defn}",available,openlogic-mr-core.pdf,b13dcbbee1d9224d19969393318d916f82d49d12d5c9c2e01020c734808e1654,18–19,18,current section page range; exact per-segment page is not asserted; legacy reader scope: coherent reader through OLP-0068 with 8 complete chapters; 23 later translated unit(s) unpaginated,provenance/EXPERT_REVIEW_OCCURRENCES.jsonl,f6123f0151ba95eee17a10dc1dd30615c795696a9fac342d7ab8245f0fdc3364
T030,T030-OLP-0016-B015,terminology,relation / binary relation,"Relation label attested in mathematics dictionary and logic prose. Binary qualifier is compositional: ordered pairs, not binary numeral base.",संबंध / द्विपदी संबंध,medium,true,normal,"Please double-check: In the listed formal contexts, should “संबंध / द्विपदी संबंध” remain, or should one of “नाते / द्विपद संबंध” replace it? Does the chosen wording preserve the technical sense of relation / binary relation without importing an unwanted ordinary sense? Please cite a Marathi mathematical or logic source.",OLP-0016,OLP-0016-B015,संबंध,2.5 क्रम,upstream/content/sets-functions-relations/relations/orders.tex,79593789022fef31c0609b9c94856e2aef5cd5e88e92864e782bb6e6e5f4bce4,87,90,3173,3358,"\begin{defn}[Strict linear order]\ollabel{def:strictlinearorder}
A strict order which is also connected is called a
\emph{strict total order} or \emph{strict linear order.}
\end{defn}",mr/content/sets-functions-relations/relations/orders.tex,c609fb91d21b9873cd04725fb20cd8ba18b3ced66b9e3026af24dd6f1863ea36,83,86,5884,6243,"\begin{defn}[काटेकोर रेषीय क्रम]\ollabel{def:strictlinearorder}
संयोजितही असणाऱ्या काटेकोर क्रमाला \emph{काटेकोर पूर्ण क्रम} किंवा
\emph{काटेकोर रेषीय क्रम} म्हणतात.
\end{defn}",available,openlogic-mr-core.pdf,b13dcbbee1d9224d19969393318d916f82d49d12d5c9c2e01020c734808e1654,18–19,18,current section page range; exact per-segment page is not asserted; legacy reader scope: coherent reader through OLP-0068 with 8 complete chapters; 23 later translated unit(s) unpaginated,provenance/EXPERT_REVIEW_OCCURRENCES.jsonl,f6123f0151ba95eee17a10dc1dd30615c795696a9fac342d7ab8245f0fdc3364
